A,0,1,2,3,4,5,6,7,8,9,label
18577,0.014691896,-0.004857021,0.013649496,-0.02484142,-0.031121128,-0.024685071,0.0167091,0.004823977,-0.045485577,0.028497332,sell
18578,-0.023074964,-0.01451679,-0.026041734,-0.008225952,0.033263185,-0.015159066,-0.035642599,0.044141642,-0.011500013,-0.025018988,sell
18579,0.032061316,-0.03455402,0.014067013,-0.01747093,0.04347231,0.03204165,0.038137108,-0.030812537,0.001127231,0.031163337,sell
18580,0.041277228,-0.02350276,0.042165415,-0.017753424,-0.020077692,0.037966231,0.020625753,0.013626008,0.002848176,0.007385783,sell
18581,0.065369398,-0.046834389,-0.016206331,0.083264891,0.036592026,-0.000604551,0.050610664,-0.00935499,0.012189261,0.017436473,sell
18582,0.07252194,0.019520308,-0.018977226,0.062271809,-0.022774227,0.01046107,-0.033846708,-0.021188033,-0.056076689,0.043094686,sell
18583,0.063323386,0.015122974,0.050506463,-0.028324604,0.0211468,0.004634854,0.072635357,-0.052140707,0.019107823,-0.000989519,sell
18584,0.023718321,-0.078519538,0.021052333,0.08553904,0.038405663,-0.023128023,-0.060476141,0.025006885,0.014233549,-0.02549312,sell
18585,0.000136682,0.019195957,0.006359336,0.034541329,0.019741171,0.005588461,-0.036678131,-0.005493127,-0.031165419,0.001619351,sell
18586,0.057280178,-0.057078459,0.041801514,0.049451462,-0.005593397,-0.016414889,0.007324385,-0.039709736,-0.006211023,0.005235545,sell
18587,0.108062268,-0.050572914,0.065101242,0.094656872,0.039566088,0.035937157,-0.026317601,-0.027584916,-0.073540687,0.040731763,sell
18588,0.069019353,-0.056451577,-0.032990671,0.009548978,-0.030025957,-0.042928548,0.003487376,-0.0645538,-0.0385233,-0.032494001,sell
18589,0.006956674,-0.04564589,-0.001668571,0.031233412,-0.012255563,0.011117132,-0.008759401,0.053702499,-0.017878588,0.011087691,sell
18590,0.026245884,-0.017477285,-0.011797806,0.064480667,-0.044863002,-0.03089395,-0.072895778,-0.019371019,-0.000924497,0.020973207,sell
18591,-0.005836065,-0.003891141,0.02349583,0.01630129,0.002781226,0.012674565,-0.03788741,-0.011199382,0.019097075,-0.034135867,sell
18592,0.119260636,-0.10955911,0.094867599,0.179546701,0.072954318,0.019826388,-0.08056433,-0.082838026,-0.042062338,0.044749701,sell
18593,0.125517071,-0.004628765,0.028287256,-0.012353769,0.020940259,-0.056000487,0.019705203,0.025395436,-0.020340906,0.044369612,sell
18594,0.058582869,-0.034725701,0.037640842,-0.004035242,-0.025963361,0.026496833,-0.015563132,0.022572891,-0.056823774,0.029967121,sell
18595,0.065043435,-0.022069566,0.062619018,0.052327214,0.036252255,0.038911003,-0.069210401,0.02557876,-0.020623066,0.049238748,sell
18596,-0.001429606,-0.012952058,0.062005371,0.016418173,0.034362,0.011933266,-0.05488396,0.007307244,-0.045839042,0.043954488,sell
18597,0.043802908,-0.003474222,0.018944563,0.095780184,0.018891396,-0.044962405,-0.033884094,8.18E-05,-0.033195603,0.054224811,sell
18598,0.00502473,-0.077523186,0.03692891,-0.003049427,-0.042225551,0.033915534,0.000883403,0.019834608,-0.038798107,-0.034032476,sell
18599,0.097343453,-0.055570955,0.066817875,0.09778016,0.046706694,0.056936051,-0.094791589,-0.019145202,-0.044042391,0.038061165,sell
18600,-0.006354613,-0.004198061,0.021275147,0.016875143,0.003033534,0.013372315,-0.0381551,-0.01077956,0.01828611,-0.033967167,sell
18601,0.079742779,-0.04855028,0.031845392,0.00236802,-0.006026432,0.050327622,0.021764464,0.015904145,-0.012758122,0.040216531,sell
18602,0.028864338,-0.023656837,0.03885503,0.017688327,-0.022385681,-0.01192755,0.012571812,-0.022644705,-0.030298261,0.034457091,sell
18603,0.076616421,-0.116921092,0.042396094,0.046871126,-0.024271566,0.004742393,-0.087123115,-0.043060841,-0.040172811,0.006841497,sell
18604,0.047448612,-0.052384377,0.026863501,0.040678957,0.021696377,0.024178171,0.006841632,-0.03346406,0.006260519,0.013952795,sell
18605,0.056043594,-0.067175949,0.054714239,0.040905753,0.006653414,0.006985572,0.014088235,-0.032803297,-0.022110125,0.004788219,sell
18606,0.037750048,-0.04972187,0.012223652,0.052562026,0.038541182,-0.005447272,-0.068633048,-0.018363946,-0.045494903,-0.023152638,sell
18607,-0.012945153,-0.025718992,0.055363801,0.019859537,-0.029578996,-0.01652576,-0.043785875,0.0255113,-0.030979726,-0.010997772,sell
18608,0.002427934,-0.01396828,0.041931614,0.033100683,0.007363849,-0.03382584,-0.052925783,0.001862783,-0.024491544,0.007675417,sell
18609,0.002031312,-0.039819871,-0.060790243,0.063740432,-0.0232632,0.001584779,0.005313839,0.117140897,-0.044978081,-0.052274953,sell
18610,0.051387231,0.03677981,0.044526032,0.050360174,0.03283295,0.022712491,-0.025747452,0.032253156,-0.005821325,-0.017244917,sell
18611,0.048847837,0.008260226,0.026550972,-0.003435639,0.036612374,0.030784452,-0.014732031,-0.021702419,0.003231691,0.066022777,sell
18612,0.02850455,0.019693539,-0.005899889,0.027957413,0.04907328,0.006700225,0.043161172,0.027403181,-0.028948603,-0.039749976,sell
18613,0.071515657,-0.056259893,0.058988595,0.064432463,-0.013167749,-0.011876221,-0.031069195,-0.04104056,-0.030502156,0.008423188,sell
18614,0.028348014,0.02348461,0.034066462,-0.016217795,0.042767393,0.008512248,0.010645626,0.009664897,0.018215511,0.032721111,sell
18615,0.096768423,-0.000905263,0.059088516,0.066958443,0.037899936,0.015401311,-0.016618619,-0.031139531,-0.058633873,-0.046033512,sell
18616,-0.004882441,-0.011913938,0.030983518,0.058887641,0.046816116,-0.01731889,-0.027494793,0.029871242,0.005901604,-0.026570773,sell
18617,0.014169299,-0.070375491,0.022422498,0.097970997,0.043335499,0.015453838,-0.027939183,-0.010335623,0.02876549,0.004994001,sell
18618,0.055216412,-0.006648474,-0.001387384,0.025170258,0.035956477,0.0147365,-0.031122051,0.030335917,-0.075521131,0.016764106,sell
18619,0.073578046,-0.035178768,0.05452992,0.054000717,0.018104026,0.036503027,-0.073728763,0.022994766,-0.02948104,0.042511268,sell
18620,0.030192416,-0.019261772,-0.03514626,0.000252338,-0.012156924,0.024352657,-0.049440416,-0.019544285,0.006161794,0.018450267,sell
18621,-0.009706123,0.005203017,0.005068753,0.02692658,0.018271126,-0.037477394,-0.02314569,0.003759804,-0.000550478,0.026096807,sell
18622,0.027543029,-0.002453755,0.061505449,0.052595455,0.001195953,0.025174712,-0.009955709,-0.034357347,0.009930467,0.056753463,sell
18623,0.040747325,0.006516234,-0.02337996,0.046397741,0.009048516,-0.02496396,-0.027323469,-0.016830772,-0.020760568,0.042523425,sell
18624,0.026684393,-0.071989138,-0.041699307,0.066473391,-0.008031977,0.007955814,-0.061803669,0.030522997,-0.039295683,-0.00189744,sell
18625,0.076483232,-0.061499078,-0.005962531,0.076507844,0.049269137,-0.017184115,-0.06167354,0.005217481,0.023024147,-0.026663157,sell
18626,0.02112172,-0.017554069,-0.013714318,0.030882418,0.049840534,0.020393395,-0.016362913,0.022630891,-0.068898884,0.021545933,sell
18627,0.037400273,-0.043431032,0.050691642,-0.006631477,-0.021090878,-0.020664068,-0.055398252,0.007228296,0.015341159,0.00066095,sell
18628,0.139790797,-0.053651825,0.091650967,0.043631584,0.057936042,-0.032131597,-0.054422437,0.073503614,-0.055077898,-0.029482661,sell
18629,0.016408693,-0.012900044,0.014899811,-0.035018906,0.037965032,0.033951103,-0.013865366,0.024244667,-0.006729557,-0.01347203,sell
18630,0.045461355,-0.017545454,0.03818784,-0.005876996,-0.009839454,-0.015004641,-0.001209605,0.033998326,-0.000761345,-0.036889915,sell
18631,0.024941519,-0.026993086,-0.044834067,-0.014207429,0.021189554,-0.023515046,0.082374698,0.01162516,0.01064747,-0.022530051,sell
18632,0.033227232,-0.03850103,0.045221626,-0.012671985,-0.027922984,-0.022810801,-0.051229907,0.017625518,0.010237914,0.013058087,sell
18633,0.022761415,-0.014055828,-0.009277167,-0.002744915,0.02161899,0.034174035,0.002772585,0.015568076,-0.004351769,-0.027154307,sell
18634,0.039675578,0.015310199,0.056843235,0.075236112,0.007609426,-0.026542069,0.005138587,-0.046314937,0.005610371,0.057468621,sell
18635,0.083059547,-0.022641861,0.047139545,0.022164159,0.029533167,0.006603673,-0.085476312,-0.053471528,-0.03487384,0.011743912,sell
18636,-0.043136156,-0.033557569,-0.038812214,-0.063820963,-0.009270587,-0.092376979,-0.011107257,-0.050746566,-0.053864296,0.017925135,sell
18637,0.082163295,0.005790628,-7.02E-05,0.015482652,-0.014125223,0.026008526,-0.05721209,0.015736752,0.009921829,0.032501834,sell
18638,0.002346499,-0.004371241,-0.011173633,0.055169184,0.022590901,0.016588731,0.009955887,0.000701911,0.030093416,-0.043014423,sell
18639,0.015566428,-0.035858091,0.092629418,0.021557717,-0.002265474,0.026529299,-0.037247861,0.013764782,-0.030804436,-0.02093122,sell
18640,0.020230689,0.014600603,0.035841441,-0.022434889,0.015749696,0.035065418,0.003152299,-0.004054824,-0.026194945,-0.025510361,sell
18641,0.038598516,-0.013246103,0.027540906,0.006619682,0.041703124,-0.044101489,-0.079991426,-0.010861344,-0.049975844,0.04723449,sell
18642,0.025819565,-0.01752514,0.074196691,0.043242874,0.052278443,-0.019716555,-0.062960207,0.005988478,-0.054980702,0.046881941,sell
18643,0.054880243,-0.11065386,-0.00786671,-0.030296192,0.025239124,-0.028557385,-0.007743834,-0.001844269,-0.026746816,0.010299298,sell
18644,-0.014634784,0.005799324,-0.041858342,-0.011221079,0.024304155,-0.014299445,-0.014344623,0.029612874,-0.002908107,-0.007219642,sell
18645,0.036715523,0.026514995,-0.002821609,0.037673439,0.008252111,0.00219946,-0.03672587,-0.01026054,0.042033382,0.010617559,sell
18646,-0.014283768,0.012577721,0.001119809,0.008889803,0.009214679,-0.025507411,0.030517845,-0.010354914,0.015273132,-0.030120927,sell
18647,-0.003762319,0.016105571,-0.010922705,0.022877297,0.01884935,-0.031339016,-0.016109441,0.006027495,-0.000786064,0.029286195,sell
18648,0.052026242,-0.005809081,0.074707693,0.051275536,0.018065699,0.018214616,-0.067577176,-0.035909639,-0.057275846,-0.03104926,sell
18649,-0.042090279,-0.02893029,0.027702972,0.001641523,-0.027188875,0.026158707,-0.037025032,0.018808633,-0.025226806,0.014714965,sell
18650,-0.004627608,0.034448172,-0.011343563,0.017455432,0.043922437,-0.02905278,-0.020584043,-0.014229059,0.040427316,-0.026185066,sell
18651,0.042925654,0.001517704,0.009173418,0.084174759,0.016176751,-0.039439185,-0.034346755,-0.002633983,-0.028830883,0.052027911,sell
18652,0.072999326,0.003741505,0.017697138,0.01920121,-0.025970912,-0.03109278,-0.014733253,-0.042184545,0.011834746,-0.048817116,sell
18653,0.056757237,0.01554333,0.013450689,0.000813512,-0.003876909,0.00172911,-0.036246433,0.017626689,-0.008741974,0.010134462,sell
18654,-0.013032601,-0.002479336,0.002641724,0.032862568,0.023679314,-0.038392865,-0.001523351,0.008441776,-0.021703193,0.031225589,sell
18655,0.060549883,-0.031946461,-0.006489192,0.068495269,0.031037625,-0.014472248,-0.060048034,-0.00758951,0.033331393,-0.021881908,sell
18656,0.054292479,-0.031426306,0.047123681,0.014058123,0.043498971,0.025717307,-0.024806215,0.022725656,-0.01446038,-0.004138052,sell
18657,0.082899815,-0.065943253,-0.010787106,0.057525158,0.000931464,0.048978804,0.00799729,-0.030391726,-0.042754256,0.010982097,sell
18658,0.118475901,-0.014173131,0.046166643,0.101274975,0.061061617,-0.025591353,-0.046314869,-0.051922338,-0.070220966,0.049771901,sell
18659,0.017980386,0.009687211,-0.016391958,-0.027236534,-0.020135193,-0.037097838,-0.047274322,-0.023248288,-0.015612316,0.026077128,sell
18660,-0.005522276,0.022720482,-0.035035194,-0.01844487,0.01643701,-0.017116329,-0.002343639,0.022296948,-0.001202543,0.011030867,sell
18661,0.129991025,0.016828634,-0.016110674,0.008459044,-0.016026465,0.008757021,-0.053465337,0.027040403,-0.044061548,0.042691111,sell
18662,0.045133238,0.037681514,-0.021377325,0.04479456,0.000835232,0.032535555,-0.040099699,-0.030357247,0.02402193,-0.003686082,sell
18663,0.111266229,-0.043838669,0.002052916,0.030881849,-0.008497497,-0.044996976,-0.113047212,0.057054447,0.009680845,0.025676015,sell
18664,0.042153579,-0.041102754,0.029416383,0.021192395,0.021740185,0.033153409,0.010740281,-0.039847754,0.008244794,-0.006639536,sell
18665,0.04419344,-0.050687374,0.062899818,0.04460553,0.059969414,-0.011099837,-0.074645498,0.059001713,0.023303855,0.036865849,sell
18666,0.008919271,-0.044897376,-0.000427651,0.029043339,-0.011918936,0.019035814,-0.007640706,0.057728416,-0.027017084,0.014479375,sell
18667,0.106620914,-0.063853796,0.050300829,0.024392652,0.053629677,-0.049388759,-0.089496953,-0.030451248,-0.069459024,0.055984234,sell
18668,-0.035035342,-0.011004041,0.046987015,0.005014528,0.038032289,0.037519394,0.001846847,0.039799685,-0.014464538,0.011871096,sell
18669,0.04445598,-0.037634634,-0.022821875,0.002370174,-0.034228314,-0.010437292,-0.043593532,-0.013454841,0.005718897,0.013519181,sell
18670,0.068025313,-0.075811608,-0.021358698,0.076273861,-0.001702833,0.046104463,0.004815825,0.032124081,0.033897726,-0.000413101,sell
18671,-0.030450021,-0.004370287,-0.022489602,0.0474969,-0.022923888,-0.021983217,-0.027677391,-0.017235223,-0.035395701,0.043914054,sell
18672,0.092421717,-0.037181086,0.030741595,-0.002065712,-0.013909133,0.022788067,-0.054660704,0.014282633,-0.034596794,0.018425044,sell
18673,0.065616476,0.022839339,-0.00142171,0.037045096,-0.008271496,-0.008857118,-0.00278287,0.03899221,-0.003198972,0.004026546,sell
18674,0.064074999,-0.024209037,0.092214012,0.05147665,0.013335173,0.048120503,-0.092976015,-0.041731406,-0.078926549,-0.069105311,sell
18675,-0.013963815,-0.019553967,-0.00929184,0.031643674,0.03647945,-0.002257734,-0.049212016,0.0395258,0.006162508,0.011103129,sell
18676,0.069519042,-0.060656613,0.004363607,-0.029326424,0.035255708,-0.016583829,-0.026767577,-0.027398996,0.010535448,0.004731996,sell
18677,0.003506489,0.041351913,0.018372614,0.043779582,0.0321117,-0.006477535,-0.026563567,-0.031292235,-0.045773819,-0.024998417,sell
18678,0.14240952,-0.033245469,0.083736243,0.039144207,0.122592612,0.049262568,-0.134722679,-0.094460858,-0.0559308,0.068881126,sell
18679,0.083835989,-0.018757447,0.05282221,0.013427238,0.050952594,0.001542562,-0.022810208,0.025079533,0.013432051,-0.009980753,sell
18680,0.066818728,-0.041472624,0.082653699,0.048266521,0.047563425,0.026771172,-0.068635944,0.019142732,-0.012833252,-0.010525327,sell
18681,-0.020916827,-0.013101561,0.033806656,-0.031132277,-0.042790656,-0.007227704,0.017529646,-0.031584492,0.043298795,-0.036396191,sell
18682,0.041867312,0.0085871,0.027438186,0.029963553,-0.013644793,0.030797955,-0.041764952,-0.012118263,-0.044923175,-0.0328831,sell
18683,0.007812325,-0.032307181,-0.01026941,0.00292112,0.045383226,0.037340592,0.029089482,-0.032656167,-0.014039581,0.035310516,sell
18684,0.036298328,0.017839411,0.083983734,0.063642049,-0.00604487,0.003452066,-0.031630963,-0.042629449,-0.013974763,-0.033030385,sell
18685,0.021571173,0.000469153,0.036013575,-0.011039677,0.017488267,0.013936446,-0.021846043,0.024642324,0.020412301,0.046404542,sell
18686,0.072601857,-0.02981437,-0.022689183,0.059696496,0.005862307,0.007132185,-0.067427328,0.059125633,0.05761527,0.017313995,sell
18687,0.007709446,0.003447091,-0.015915516,0.008222515,0.016820094,0.032440166,0.018870456,0.005543868,-0.01515194,-0.049995774,sell
18688,0.038143935,-0.04795627,0.063032494,0.070110645,0.01802697,0.005207963,0.009861544,-0.009337288,-0.033009793,-0.00166521,sell
18689,0.03124754,0.004212717,0.05911448,0.037662031,0.038592065,-0.009009413,-0.005062377,0.013262484,-0.022058833,-0.019118044,sell
18690,0.040964567,-0.037957323,0.039133473,0.063288247,-0.003974802,0.040261854,-0.02548622,0.017438497,-0.042670058,-0.005192531,sell
18691,0.036559188,0.000575323,0.064726298,0.040591963,0.037269837,0.00188429,-0.003211323,0.005436449,-0.017424321,-0.019638192,sell
18692,0.010374571,-0.00119233,0.007090387,0.048163835,0.014131799,-0.006200039,-0.043347253,0.0006052,-0.049876392,-0.01861683,sell
18693,0.078990945,-0.052389878,0.034968707,0.010436976,-0.004910567,0.044563362,0.007477628,0.010087662,-0.027029321,0.027434495,sell
18694,0.006388034,-0.001463551,0.022569322,0.037353741,0.01844441,-0.022099733,-0.045199076,-0.006194769,-0.031104819,0.004436102,sell
18695,-0.006236605,-0.026209768,-0.026326207,0.03192,0.054583853,0.030010915,0.001081077,0.001489879,-0.054058121,0.029432728,sell
18696,0.00912522,-0.034567175,0.002454352,0.020115736,-0.02109397,0.01786746,-0.008611807,0.002121846,-0.048824434,0.025455673,sell
18697,0.028002602,-0.049785239,-0.011009884,0.067090861,0.006351689,-0.026756146,-0.104783765,-0.041128133,-0.076202481,0.021380002,sell
18698,0.048769406,-0.063367205,0.0478802,0.072778099,0.028343482,-0.014097748,0.014994168,-0.012086966,-0.028854636,0.002653614,sell
18699,0.036558712,-0.015655604,0.039940361,0.080452561,0.016730607,0.015114825,-0.058401175,0.018767207,-0.071237829,-0.04046813,sell
18700,0.027866082,-0.009843569,-0.003290617,0.008813713,0.021401942,0.020360965,0.024479889,0.037077854,0.012663543,0.042117873,sell
18701,0.026671427,-0.019318721,0.03010726,0.07568544,0.010522746,0.006702748,-0.060767915,0.020364105,-0.069576035,-0.043113959,sell
18702,0.085715615,-0.067677198,0.016329918,0.081627823,0.036424022,0.040895495,-0.068409531,0.02452032,0.048132903,-0.014162584,sell
18703,0.061655008,-0.121829887,0.073134659,0.059600046,-0.04982731,0.024062158,-0.085064858,-0.009836391,-0.065605146,-0.012206962,sell
18704,0.036434805,-0.072485197,0.001732555,0.045837492,0.018441626,0.006583744,-0.029474195,-0.019444771,-0.049114906,-0.024354559,sell
18705,-0.026134715,-0.021025915,-0.042445226,0.006820187,0.027556062,0.026206606,0.079169227,0.013870243,-0.028928571,0.029091495,sell
18706,0.072205297,-0.056365413,-0.013460104,0.061744058,0.050165457,-0.022206127,-0.056568323,0.004721295,0.025801717,-0.013893969,sell
18707,-0.023030577,-0.011055015,0.014954907,-0.034584889,-0.014909181,-0.022950095,0.02387056,-0.029809571,0.047454244,-0.035738351,sell
18708,0.149247564,-0.005396868,0.06501343,0.072308337,0.046669969,0.000793655,-0.121679185,-0.084426567,-0.027347909,0.038748323,sell
18709,0.046012837,-0.045471306,-0.004416565,0.030995031,0.034690064,0.036967942,0.044484326,-0.009857392,0.011470429,0.037593602,sell
18710,0.146734561,-0.128817419,0.011067652,0.011933624,-0.041207428,0.024930139,0.00700659,0.03407493,-0.081959099,0.016760552,sell
18711,0.08801948,-0.00222568,0.053988244,-0.007199587,0.040209628,-0.019526017,0.059379378,-0.034469787,0.033039269,-0.00767282,sell
